STATION,SOURCE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyVisibility,HourlyWindSpeed,SOURCE.1
8449013025,4.0,29.91,46.0,50.0,88.0,3.73,5.0,4.0
8449013025,4.0,29.91,45.0,50.0,82.0,4.35,3.0,4.0
8449013025,4.0,29.88,46.0,50.0,88.0,7.0,0.0,4.0
8449013025,4.0,29.88,46.0,52.0,82.0,7.0,15.0,4.0
8449013025,4.0,29.85,45.0,54.0,72.0,7.0,15.0,4.0
8449013025,4.0,29.85,43.0,55.0,63.0,7.0,18.0,4.0
8449013025,4.0,29.88,41.0,55.0,59.0,7.0,16.0,4.0
8449013025,4.0,29.88,39.0,54.0,58.0,7.0,15.0,4.0
8449013025,4.0,29.91,39.0,52.0,62.0,7.0,10.0,4.0
8449013025,4.0,29.94,39.0,50.0,67.0,6.15,10.0,4.0
8449013025,4.0,29.97,39.0,50.0,67.0,6.15,10.0,4.0
8449013025,4.0,29.97,39.0,48.0,71.0,6.15,11.0,4.0
8449013025,4.0,30.0,39.0,46.0,76.0,6.15,10.0,4.0
8449013025,4.0,30.0,39.0,48.0,71.0,6.15,10.0,4.0
8449013025,4.0,30.03,39.0,48.0,71.0,6.15,13.0,4.0
8449013025,4.0,30.03,37.0,45.0,76.0,6.15,7.0,4.0
8449013025,4.0,30.06,37.0,43.0,81.0,6.15,5.0,4.0
8449013025,4.0,30.06,37.0,45.0,76.0,6.15,9.0,4.0
8449013025,4.0,30.06,37.0,45.0,76.0,6.15,10.0,4.0
8449013025,4.0,30.06,37.0,46.0,71.0,6.15,9.0,4.0
8449013025,4.0,30.09,37.0,46.0,71.0,6.15,10.0,4.0
8449013025,4.0,30.12,37.0,45.0,76.0,6.15,8.0,4.0
8449013025,4.0,30.15,37.0,43.0,81.0,6.15,10.0,4.0
8449013025,4.0,30.21,39.0,43.0,87.0,6.15,10.0,4.0
8449013025,4.0,30.21,41.0,48.0,76.0,6.15,19.0,4.0
8449013025,4.0,30.21,41.0,52.0,67.0,6.15,24.0,4.0
8449013025,4.0,30.21,43.0,55.0,63.0,6.15,24.0,4.0
8449013025,4.0,30.21,45.0,57.0,63.0,6.15,18.0,4.0
8449013025,4.0,30.24,45.0,59.0,59.0,6.15,18.0,4.0
8449013025,4.0,30.24,45.0,59.0,59.0,6.15,15.0,4.0
8449013025,4.0,30.27,46.0,61.0,59.0,6.15,9.0,4.0
8449013025,4.0,30.27,46.0,59.0,63.0,6.15,7.0,4.0
8449013025,4.0,30.3,46.0,55.0,72.0,6.15,5.0,4.0
8449013025,4.0,30.33,46.0,52.0,82.0,6.15,6.0,4.0
8449013025,4.0,30.36,46.0,50.0,88.0,6.15,2.0,4.0
8449013025,4.0,30.36,43.0,48.0,82.0,6.15,5.0,4.0
8449013025,4.0,30.39,43.0,48.0,82.0,6.15,5.0,4.0
8449013025,4.0,30.39,43.0,48.0,82.0,6.15,6.0,4.0
8449013025,4.0,30.39,43.0,46.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.39,43.0,46.0,87.0,6.15,5.0,4.0
8449013025,4.0,30.39,41.0,45.0,87.0,6.15,3.0,4.0
8449013025,4.0,30.39,41.0,45.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.39,41.0,43.0,93.0,6.15,2.0,4.0
8449013025,4.0,30.42,39.0,43.0,87.0,5.59,9.0,4.0
8449013025,4.0,30.42,39.0,41.0,93.0,5.59,8.0,4.0
8449013025,4.0,30.42,39.0,41.0,93.0,6.15,8.0,4.0
8449013025,4.0,30.45,39.0,41.0,93.0,6.15,8.0,4.0
8449013025,4.0,30.47,41.0,45.0,87.0,6.15,8.0,4.0
8449013025,4.0,30.47,43.0,48.0,82.0,6.15,8.0,4.0
8449013025,4.0,30.5,46.0,52.0,82.0,6.15,7.0,4.0
8449013025,4.0,30.47,48.0,57.0,72.0,6.15,7.0,4.0
8449013025,4.0,30.47,48.0,61.0,63.0,7.0,5.0,4.0
8449013025,4.0,30.45,46.0,64.0,52.0,7.0,2.0,4.0
8449013025,4.0,30.45,48.0,64.0,56.0,7.0,5.0,4.0
8449013025,4.0,30.45,48.0,64.0,56.0,7.0,7.0,4.0
8449013025,4.0,30.47,46.0,61.0,59.0,7.0,7.0,4.0
8449013025,4.0,30.5,45.0,55.0,67.0,7.0,3.0,4.0
8449013025,4.0,30.5,45.0,54.0,72.0,7.0,3.0,4.0
8449013025,4.0,30.53,45.0,52.0,77.0,6.15,3.0,4.0
8449013025,4.0,30.53,43.0,50.0,76.0,6.15,3.0,4.0
8449013025,4.0,30.53,43.0,48.0,82.0,6.15,3.0,4.0
8449013025,4.0,30.53,41.0,46.0,82.0,6.15,5.0,4.0
8449013025,4.0,30.53,41.0,45.0,87.0,6.15,5.0,4.0
8449013025,4.0,30.53,43.0,50.0,76.0,6.15,5.0,4.0
8449013025,4.0,30.56,43.0,46.0,87.0,6.15,5.0,4.0
8449013025,4.0,30.53,43.0,46.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.56,43.0,45.0,93.0,6.15,5.0,4.0
8449013025,4.0,30.56,39.0,43.0,87.0,6.15,1.0,4.0
8449013025,4.0,30.56,41.0,43.0,93.0,6.15,7.0,4.0
8449013025,4.0,30.59,41.0,43.0,93.0,6.15,1.0,4.0
8449013025,4.0,30.62,43.0,48.0,82.0,6.15,5.0,4.0
8449013025,4.0,30.62,45.0,52.0,77.0,6.15,9.0,4.0
8449013025,4.0,30.62,46.0,54.0,77.0,6.15,11.0,4.0
8449013025,4.0,30.59,46.0,59.0,63.0,6.15,10.0,4.0
8449013025,4.0,30.56,48.0,61.0,63.0,7.0,8.0,4.0
8449013025,4.0,30.56,46.0,64.0,52.0,7.0,5.0,4.0
8449013025,4.0,30.53,45.0,63.0,52.0,7.0,8.0,4.0
8449013025,4.0,30.53,45.0,63.0,52.0,7.0,7.0,4.0
8449013025,4.0,30.53,45.0,61.0,55.0,7.0,8.0,4.0
8449013025,4.0,30.56,45.0,57.0,63.0,7.0,7.0,4.0
8449013025,4.0,30.56,43.0,54.0,67.0,7.0,5.0,4.0
8449013025,4.0,30.56,43.0,52.0,72.0,6.15,5.0,4.0
8449013025,4.0,30.59,43.0,50.0,76.0,6.15,5.0,4.0
8449013025,4.0,30.56,43.0,48.0,82.0,6.15,5.0,4.0
8449013025,4.0,30.56,41.0,46.0,82.0,6.15,5.0,4.0
8449013025,4.0,30.59,39.0,45.0,81.0,6.15,6.0,4.0
8449013025,4.0,30.56,39.0,45.0,81.0,6.15,6.0,4.0
8449013025,4.0,30.56,39.0,46.0,76.0,6.15,5.0,4.0
8449013025,4.0,30.53,39.0,45.0,81.0,6.15,5.0,4.0
8449013025,4.0,30.53,39.0,45.0,81.0,6.15,6.0,4.0
8449013025,4.0,30.53,39.0,43.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.5,39.0,43.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.53,37.0,41.0,87.0,6.15,3.0,4.0
8449013025,4.0,30.53,37.0,41.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.53,39.0,46.0,76.0,6.15,5.0,4.0
8449013025,4.0,30.53,41.0,50.0,71.0,6.15,3.0,4.0
8449013025,4.0,30.53,45.0,54.0,72.0,6.15,6.0,4.0
8449013025,4.0,30.5,46.0,57.0,67.0,6.15,6.0,4.0
8449013025,4.0,30.45,45.0,59.0,59.0,6.15,10.0,4.0
8449013025,4.0,30.42,46.0,61.0,59.0,6.15,9.0,4.0
8449013025,4.0,30.42,45.0,61.0,55.0,6.15,8.0,4.0
8449013025,4.0,30.42,43.0,61.0,52.0,6.15,8.0,4.0
8449013025,4.0,30.39,45.0,59.0,59.0,6.15,6.0,4.0
8449013025,4.0,30.39,46.0,55.0,72.0,6.15,3.0,4.0
8449013025,4.0,30.39,48.0,54.0,82.0,6.15,8.0,4.0
8449013025,4.0,30.39,50.0,52.0,94.0,6.15,6.0,4.0
8449013025,4.0,30.39,46.0,52.0,82.0,6.15,3.0,4.0
8449013025,4.0,30.39,45.0,48.0,87.0,6.15,5.0,4.0
8449013025,4.0,30.39,43.0,48.0,82.0,6.15,5.0,4.0
8449013025,4.0,30.36,43.0,46.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.36,45.0,50.0,82.0,6.15,6.0,4.0
8449013025,4.0,30.36,41.0,46.0,82.0,6.15,8.0,4.0
8449013025,4.0,30.36,41.0,45.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.36,39.0,43.0,87.0,6.15,2.0,4.0
8449013025,4.0,30.33,39.0,43.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.33,39.0,41.0,93.0,6.15,3.0,4.0
8449013025,4.0,30.36,39.0,41.0,93.0,6.15,3.0,4.0
8449013025,4.0,30.36,39.0,41.0,93.0,4.97,7.0,4.0
8449013025,4.0,30.36,41.0,45.0,87.0,4.97,8.0,4.0
8449013025,4.0,30.39,43.0,50.0,76.0,6.15,7.0,4.0
8449013025,4.0,30.39,46.0,55.0,72.0,6.15,5.0,4.0
8449013025,4.0,30.36,46.0,57.0,67.0,6.15,7.0,4.0
8449013025,4.0,30.33,46.0,63.0,56.0,6.15,6.0,4.0
8449013025,4.0,30.3,43.0,64.0,46.0,6.15,6.0,4.0
8449013025,4.0,30.27,43.0,64.0,46.0,6.15,6.0,4.0
8449013025,4.0,30.27,41.0,64.0,43.0,6.15,6.0,4.0
8449013025,4.0,30.27,45.0,63.0,52.0,6.15,2.0,4.0
8449013025,4.0,30.27,45.0,57.0,63.0,6.15,3.0,4.0
8449013025,4.0,30.3,45.0,54.0,72.0,6.15,2.0,4.0
8449013025,4.0,30.3,43.0,48.0,82.0,6.15,1.0,4.0
8449013025,4.0,30.3,45.0,50.0,82.0,6.15,1.0,4.0
8449013025,4.0,30.3,45.0,48.0,87.0,6.15,0.0,4.0
8449013025,4.0,30.3,41.0,46.0,82.0,6.15,1.0,4.0
8449013025,4.0,30.3,41.0,45.0,87.0,6.15,1.0,4.0
8449013025,4.0,30.3,41.0,45.0,87.0,6.15,5.0,4.0
8449013025,4.0,30.27,39.0,43.0,87.0,6.15,3.0,4.0
8449013025,4.0,30.27,41.0,45.0,87.0,6.15,5.0,4.0
8449013025,4.0,30.24,39.0,43.0,87.0,6.15,2.0,4.0
8449013025,4.0,30.24,41.0,43.0,93.0,6.15,7.0,4.0
8449013025,4.0,30.24,37.0,39.0,93.0,6.15,3.0,4.0
8449013025,4.0,30.24,37.0,39.0,93.0,6.15,7.0,4.0
8449013025,4.0,30.24,39.0,41.0,93.0,6.15,7.0,4.0
8449013025,4.0,30.24,45.0,48.0,87.0,6.15,0.0,4.0
8449013025,4.0,30.24,46.0,54.0,77.0,6.15,3.0,4.0
8449013025,4.0,30.24,48.0,57.0,72.0,6.15,2.0,4.0
8449013025,4.0,30.24,50.0,59.0,72.0,6.15,1.0,4.0
8449013025,4.0,30.21,50.0,61.0,68.0,6.15,1.0,4.0
8449013025,4.0,30.18,52.0,63.0,68.0,6.15,3.0,4.0
8449013025,4.0,30.15,50.0,61.0,68.0,6.15,2.0,4.0
8449013025,4.0,30.15,45.0,63.0,52.0,6.15,2.0,4.0
8449013025,4.0,30.15,50.0,59.0,72.0,6.15,6.0,4.0
8449013025,4.0,30.15,48.0,55.0,77.0,5.59,7.0,4.0
8449013025,4.0,30.15,48.0,52.0,88.0,5.59,6.0,4.0
8449013025,4.0,30.15,46.0,50.0,88.0,6.15,3.0,4.0
8449013025,4.0,30.15,45.0,48.0,87.0,6.15,5.0,4.0
8449013025,4.0,30.15,46.0,50.0,88.0,6.15,3.0,4.0
8449013025,4.0,30.15,46.0,48.0,94.0,6.15,1.0,4.0
8449013025,4.0,30.15,43.0,45.0,93.0,6.15,3.0,4.0
8449013025,4.0,30.15,41.0,43.0,93.0,6.15,3.0,4.0
8449013025,4.0,30.15,41.0,43.0,93.0,6.15,6.0,4.0
8449013025,4.0,30.12,41.0,43.0,93.0,6.15,7.0,4.0
8449013025,4.0,30.12,41.0,43.0,93.0,6.15,2.0,4.0
8449013025,4.0,30.12,39.0,41.0,93.0,6.15,2.0,4.0
8449013025,4.0,30.12,39.0,41.0,93.0,6.15,2.0,4.0
8449013025,4.0,30.12,37.0,39.0,93.0,4.35,3.0,4.0
8449013025,4.0,30.15,39.0,41.0,93.0,3.11,8.0,4.0
8449013025,4.0,30.15,43.0,45.0,93.0,4.35,7.0,4.0
8449013025,4.0,30.15,50.0,52.0,94.0,6.15,2.0,4.0
8449013025,4.0,30.18,52.0,59.0,77.0,6.15,6.0,4.0
8449013025,4.0,30.15,52.0,61.0,72.0,7.0,5.0,4.0
8449013025,4.0,30.15,50.0,61.0,68.0,7.0,6.0,4.0
8449013025,4.0,30.12,50.0,61.0,68.0,7.0,8.0,4.0
8449013025,4.0,30.12,52.0,63.0,68.0,7.0,7.0,4.0
8449013025,4.0,30.12,48.0,61.0,63.0,7.0,6.0,4.0
8449013025,4.0,30.12,50.0,59.0,72.0,7.0,5.0,4.0
8449013025,4.0,30.12,50.0,57.0,77.0,7.0,2.0,4.0
8449013025,4.0,30.15,46.0,52.0,82.0,7.0,1.0,4.0
8449013025,4.0,30.15,46.0,50.0,88.0,7.0,1.0,4.0
8449013025,4.0,30.15,45.0,48.0,87.0,6.15,1.0,4.0
8449013025,4.0,30.15,46.0,50.0,88.0,4.97,3.0,4.0
8449013025,4.0,30.18,45.0,46.0,93.0,4.35,5.0,4.0
8449013025,4.0,30.18,43.0,45.0,93.0,3.11,5.0,4.0
8449013025,4.0,30.15,43.0,45.0,93.0,3.11,5.0,4.0
8449013025,4.0,30.15,45.0,45.0,100.0,3.11,7.0,4.0
8449013025,4.0,30.15,41.0,43.0,93.0,3.73,7.0,4.0
8449013025,4.0,30.15,41.0,43.0,93.0,3.73,5.0,4.0
8449013025,4.0,30.15,41.0,43.0,93.0,3.73,7.0,4.0
8449013025,4.0,30.15,41.0,41.0,100.0,1.86,2.0,4.0
8449013025,4.0,30.18,41.0,43.0,93.0,3.73,5.0,4.0
8449013025,4.0,30.18,41.0,43.0,93.0,1.86,8.0,4.0
8449013025,4.0,30.18,45.0,45.0,100.0,3.73,6.0,4.0
8449013025,4.0,30.18,46.0,48.0,94.0,5.59,3.0,4.0
8449013025,4.0,30.21,50.0,54.0,88.0,5.59,3.0,4.0
8449013025,4.0,30.21,52.0,57.0,82.0,5.59,6.0,4.0
8449013025,4.0,30.21,50.0,59.0,72.0,7.0,3.0,4.0
8449013025,4.0,30.18,48.0,61.0,63.0,7.0,5.0,4.0
8449013025,4.0,30.15,48.0,63.0,59.0,7.0,2.0,4.0
8449013025,4.0,30.15,48.0,61.0,63.0,7.0,3.0,4.0
8449013025,4.0,30.15,50.0,59.0,72.0,6.15,3.0,4.0
8449013025,4.0,30.15,50.0,57.0,77.0,6.15,3.0,4.0
8449013025,4.0,30.18,48.0,55.0,77.0,4.35,1.0,4.0
8449013025,4.0,30.18,46.0,52.0,82.0,6.15,3.0,4.0
8449013025,4.0,30.18,46.0,52.0,82.0,6.15,3.0,4.0
8449013025,4.0,30.18,46.0,50.0,88.0,4.97,2.0,4.0
8449013025,4.0,30.18,46.0,50.0,88.0,4.97,2.0,4.0
8449013025,4.0,30.18,46.0,50.0,88.0,4.97,5.0,4.0
8449013025,4.0,30.18,46.0,50.0,88.0,2.49,3.0,4.0
8449013025,4.0,30.15,46.0,48.0,94.0,2.49,3.0,4.0
8449013025,4.0,30.15,45.0,46.0,93.0,2.49,1.0,4.0
8449013025,4.0,30.15,45.0,48.0,87.0,2.49,5.0,4.0
8449013025,4.0,30.12,45.0,48.0,87.0,1.86,3.0,4.0
8449013025,4.0,30.12,45.0,46.0,93.0,1.86,5.0,4.0
8449013025,4.0,30.15,43.0,45.0,93.0,2.49,3.0,4.0
8449013025,4.0,30.15,41.0,45.0,87.0,2.49,3.0,4.0
8449013025,4.0,30.15,39.0,43.0,87.0,3.11,3.0,4.0
8449013025,4.0,30.15,45.0,48.0,87.0,3.11,5.0,4.0
8449013025,4.0,30.15,48.0,54.0,82.0,3.73,5.0,4.0
8449013025,4.0,30.15,50.0,59.0,72.0,5.59,6.0,4.0
8449013025,4.0,30.12,50.0,63.0,64.0,6.15,5.0,4.0
8449013025,4.0,30.12,48.0,63.0,59.0,7.0,6.0,4.0
8449013025,4.0,30.09,48.0,63.0,59.0,7.0,6.0,4.0
8449013025,4.0,30.09,50.0,61.0,68.0,7.0,7.0,4.0
8449013025,4.0,30.06,50.0,61.0,68.0,7.0,5.0,4.0
8449013025,4.0,30.06,52.0,59.0,77.0,6.15,7.0,4.0
8449013025,4.0,30.06,52.0,57.0,82.0,6.15,2.0,4.0
8449013025,4.0,30.09,48.0,52.0,88.0,6.15,0.0,4.0
8449013025,4.0,30.09,48.0,50.0,94.0,6.15,0.0,4.0
8449013025,4.0,30.09,46.0,50.0,88.0,6.15,2.0,4.0
8449013025,4.0,30.09,46.0,50.0,88.0,6.15,3.0,4.0
8449013025,4.0,30.09,46.0,48.0,94.0,6.15,2.0,4.0
8449013025,4.0,30.06,46.0,48.0,94.0,6.15,2.0,4.0
8449013025,4.0,30.06,45.0,46.0,93.0,6.15,3.0,4.0
8449013025,4.0,30.06,45.0,46.0,93.0,5.59,2.0,4.0
8449013025,4.0,30.06,45.0,46.0,93.0,4.97,3.0,4.0
8449013025,4.0,30.06,43.0,45.0,93.0,4.97,3.0,4.0
8449013025,4.0,30.06,43.0,45.0,93.0,4.97,3.0,4.0
8449013025,4.0,30.06,41.0,43.0,93.0,3.11,3.0,4.0
8449013025,4.0,30.06,43.0,43.0,100.0,3.11,3.0,4.0
8449013025,4.0,30.06,43.0,43.0,100.0,1.86,5.0,4.0
8449013025,4.0,30.09,43.0,45.0,93.0,1.86,7.0,4.0
8449013025,4.0,30.06,43.0,45.0,93.0,3.11,5.0,4.0
8449013025,4.0,30.09,48.0,52.0,88.0,3.73,6.0,4.0
8449013025,4.0,30.12,50.0,57.0,77.0,4.35,3.0,4.0
8449013025,4.0,30.09,50.0,59.0,72.0,5.59,2.0,4.0
8449013025,4.0,30.06,46.0,63.0,56.0,7.0,6.0,4.0
8449013025,4.0,30.06,46.0,61.0,59.0,7.0,6.0,4.0
8449013025,4.0,30.03,46.0,61.0,59.0,7.0,7.0,4.0
8449013025,4.0,30.03,46.0,61.0,59.0,7.0,7.0,4.0
8449013025,4.0,30.06,50.0,59.0,72.0,7.0,6.0,4.0
8449013025,4.0,30.06,48.0,55.0,77.0,6.15,3.0,4.0
8449013025,4.0,30.06,48.0,54.0,82.0,6.15,3.0,4.0
8449013025,4.0,30.06,46.0,52.0,82.0,6.15,1.0,4.0
8449013025,4.0,30.06,46.0,50.0,88.0,6.15,2.0,4.0
8449013025,4.0,30.09,48.0,52.0,88.0,6.15,5.0,4.0
8449013025,4.0,30.09,50.0,52.0,94.0,6.15,5.0,4.0
8449013025,4.0,30.09,48.0,52.0,88.0,4.97,5.0,4.0
8449013025,4.0,30.06,46.0,48.0,94.0,5.59,2.0,4.0
8449013025,4.0,30.06,45.0,48.0,87.0,5.59,2.0,4.0
8449013025,4.0,30.06,45.0,48.0,87.0,7.0,2.0,4.0
8449013025,4.0,30.06,45.0,46.0,93.0,7.0,2.0,4.0
8449013025,4.0,30.06,45.0,48.0,87.0,7.0,1.0,4.0
8449013025,4.0,30.06,45.0,48.0,87.0,7.0,1.0,4.0
8449013025,4.0,30.06,45.0,48.0,87.0,7.0,1.0,4.0
8449013025,4.0,30.06,45.0,46.0,93.0,5.59,0.0,4.0
8449013025,4.0,30.06,48.0,50.0,94.0,5.59,2.0,4.0
8449013025,4.0,30.06,50.0,52.0,94.0,4.97,3.0,4.0
8449013025,4.0,30.06,48.0,54.0,82.0,4.97,8.0,4.0
8449013025,4.0,30.06,46.0,54.0,77.0,5.59,7.0,4.0
8449013025,4.0,30.03,48.0,55.0,77.0,7.0,2.0,4.0
8449013025,4.0,30.03,46.0,55.0,72.0,7.0,7.0,4.0
8449013025,4.0,30.03,46.0,54.0,77.0,7.0,8.0,4.0
8449013025,4.0,30.0,45.0,55.0,67.0,7.0,3.0,4.0
8449013025,4.0,30.03,46.0,57.0,67.0,7.0,2.0,4.0
8449013025,4.0,30.03,48.0,54.0,82.0,3.73,2.0,4.0
8449013025,4.0,30.06,50.0,54.0,88.0,3.11,1.0,4.0
8449013025,4.0,30.06,48.0,52.0,88.0,7.0,5.0,4.0
8449013025,4.0,30.09,48.0,52.0,88.0,5.59,3.0,4.0
8449013025,4.0,30.09,48.0,52.0,88.0,5.59,1.0,4.0
8449013025,4.0,30.12,48.0,50.0,94.0,5.59,5.0,4.0
8449013025,4.0,30.12,46.0,48.0,94.0,6.15,2.0,4.0
8449013025,4.0,30.12,45.0,46.0,93.0,6.15,6.0,4.0
8449013025,4.0,30.12,45.0,46.0,93.0,7.0,6.0,4.0
8449013025,4.0,30.12,45.0,45.0,100.0,4.35,3.0,4.0
8449013025,4.0,30.15,43.0,45.0,93.0,0.31,7.0,4.0
8449013025,4.0,30.15,43.0,45.0,93.0,1.86,5.0,4.0
8449013025,4.0,30.15,41.0,43.0,93.0,3.11,8.0,4.0
8449013025,4.0,30.18,41.0,43.0,93.0,3.11,3.0,4.0
8449013025,4.0,30.18,41.0,43.0,93.0,3.11,8.0,4.0
8449013025,4.0,30.21,43.0,43.0,100.0,3.11,9.0,4.0
8449013025,4.0,30.24,45.0,46.0,93.0,3.11,10.0,4.0
8449013025,4.0,30.24,48.0,54.0,82.0,5.59,6.0,4.0
8449013025,4.0,30.24,48.0,57.0,72.0,6.15,3.0,4.0
8449013025,4.0,30.24,46.0,61.0,59.0,6.15,2.0,4.0
8449013025,4.0,30.21,48.0,61.0,63.0,6.15,3.0,4.0
8449013025,4.0,30.21,48.0,61.0,63.0,6.15,8.0,4.0
8449013025,4.0,30.21,46.0,59.0,63.0,6.15,10.0,4.0
8449013025,4.0,30.21,48.0,59.0,68.0,6.15,6.0,4.0
8449013025,4.0,30.24,48.0,55.0,77.0,6.15,3.0,4.0
8449013025,4.0,30.24,48.0,54.0,82.0,6.15,5.0,4.0
8449013025,4.0,30.24,46.0,52.0,82.0,6.15,2.0,4.0
8449013025,4.0,30.24,46.0,50.0,88.0,6.15,1.0,4.0
8449013025,4.0,30.24,46.0,48.0,94.0,6.15,0.0,4.0
8449013025,4.0,30.24,46.0,48.0,94.0,6.15,0.0,4.0
8449013025,4.0,30.24,46.0,48.0,94.0,6.15,8.0,4.0
8449013025,4.0,30.24,45.0,48.0,87.0,6.15,3.0,4.0
8449013025,4.0,30.24,41.0,45.0,87.0,6.15,9.0,4.0
8449013025,4.0,30.21,39.0,45.0,81.0,6.15,5.0,4.0
8449013025,4.0,30.21,39.0,43.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.21,39.0,43.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.21,39.0,43.0,87.0,6.15,3.0,4.0
8449013025,4.0,30.21,39.0,43.0,87.0,6.15,8.0,4.0
8449013025,4.0,30.24,39.0,43.0,87.0,5.59,10.0,4.0
8449013025,4.0,30.24,39.0,45.0,81.0,6.15,10.0,4.0
8449013025,4.0,30.24,41.0,48.0,76.0,6.15,9.0,4.0
8449013025,4.0,30.24,41.0,52.0,67.0,6.15,8.0,4.0
8449013025,4.0,30.24,43.0,55.0,63.0,6.15,9.0,4.0
8449013025,4.0,30.21,39.0,59.0,48.0,6.15,9.0,4.0
8449013025,4.0,30.18,36.0,61.0,39.0,6.15,9.0,4.0
8449013025,4.0,30.18,32.0,61.0,34.0,6.15,10.0,4.0
8449013025,4.0,30.18,32.0,61.0,34.0,6.15,11.0,4.0
8449013025,4.0,30.18,30.0,59.0,34.0,6.15,9.0,4.0
8449013025,4.0,30.18,32.0,55.0,41.0,6.15,2.0,4.0
8449013025,4.0,30.18,32.0,50.0,50.0,6.15,2.0,4.0
8449013025,4.0,30.21,32.0,48.0,54.0,6.15,3.0,4.0
8449013025,4.0,30.21,39.0,46.0,76.0,6.15,3.0,4.0
8449013025,4.0,30.21,39.0,45.0,81.0,6.15,5.0,4.0
8449013025,4.0,30.21,37.0,43.0,81.0,6.15,6.0,4.0
8449013025,4.0,30.21,37.0,43.0,81.0,6.15,6.0,4.0
8449013025,4.0,30.21,34.0,43.0,71.0,6.15,6.0,4.0
8449013025,4.0,30.21,34.0,41.0,76.0,6.15,6.0,4.0
8449013025,4.0,30.21,32.0,41.0,70.0,6.15,5.0,4.0
8449013025,4.0,30.21,30.0,39.0,70.0,6.15,3.0,4.0
8449013025,4.0,30.21,30.0,37.0,75.0,6.15,8.0,4.0
8449013025,4.0,30.21,30.0,37.0,75.0,6.15,9.0,4.0
8449013025,4.0,30.21,30.0,37.0,75.0,6.15,11.0,4.0
8449013025,4.0,30.24,30.0,37.0,75.0,6.15,14.0,4.0
8449013025,4.0,30.24,30.0,41.0,66.0,6.15,14.0,4.0
8449013025,4.0,30.27,32.0,46.0,57.0,6.15,10.0,4.0
8449013025,4.0,30.27,32.0,50.0,50.0,6.15,14.0,4.0
8449013025,4.0,30.24,30.0,55.0,38.0,6.15,17.0,4.0
8449013025,4.0,30.21,28.0,57.0,33.0,6.15,18.0,4.0
8449013025,4.0,30.21,23.0,61.0,23.0,6.15,15.0,4.0
8449013025,4.0,30.21,18.0,61.0,19.0,6.15,18.0,4.0
8449013025,4.0,30.21,18.0,61.0,19.0,6.15,13.0,4.0
8449013025,4.0,30.18,23.0,59.0,25.0,6.15,8.0,4.0
8449013025,4.0,30.21,27.0,54.0,35.0,6.15,3.0,4.0
8449013025,4.0,30.24,25.0,54.0,33.0,6.15,8.0,4.0
8449013025,4.0,30.24,25.0,50.0,37.0,6.15,9.0,4.0
8449013025,4.0,30.24,25.0,48.0,40.0,6.15,9.0,4.0
8449013025,4.0,30.24,21.0,48.0,34.0,6.15,9.0,4.0
8449013025,4.0,30.24,25.0,43.0,49.0,6.15,10.0,4.0
8449013025,4.0,30.24,28.0,45.0,53.0,6.15,5.0,4.0
8449013025,4.0,30.24,28.0,41.0,61.0,6.15,3.0,4.0
8449013025,4.0,30.24,28.0,37.0,70.0,6.15,9.0,4.0
8449013025,4.0,30.21,27.0,37.0,65.0,6.15,9.0,4.0
8449013025,4.0,30.21,27.0,39.0,61.0,6.15,8.0,4.0
8449013025,4.0,30.21,28.0,37.0,70.0,6.15,11.0,4.0
8449013025,4.0,30.21,28.0,37.0,70.0,6.15,7.0,4.0
8449013025,4.0,30.21,27.0,36.0,70.0,6.15,3.0,4.0
8449013025,4.0,30.24,27.0,37.0,65.0,6.15,2.0,4.0
8449013025,4.0,30.24,30.0,43.0,61.0,6.15,3.0,4.0
8449013025,4.0,30.24,32.0,48.0,54.0,6.15,5.0,4.0
8449013025,4.0,30.24,39.0,55.0,55.0,6.15,5.0,4.0
8449013025,4.0,30.21,43.0,61.0,52.0,6.15,3.0,4.0
8449013025,4.0,30.21,43.0,61.0,52.0,6.15,2.0,4.0
8449013025,4.0,30.18,43.0,61.0,52.0,6.15,5.0,4.0
8449013025,4.0,30.15,41.0,61.0,48.0,6.15,9.0,4.0
8449013025,4.0,30.15,45.0,59.0,59.0,6.15,9.0,4.0
8449013025,4.0,30.15,43.0,57.0,59.0,6.15,7.0,4.0
8449013025,4.0,30.15,45.0,54.0,72.0,6.15,7.0,4.0
8449013025,4.0,30.15,43.0,50.0,76.0,6.15,6.0,4.0
8449013025,4.0,30.18,43.0,46.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.18,41.0,45.0,87.0,6.15,3.0,4.0
8449013025,4.0,30.18,41.0,46.0,82.0,6.15,3.0,4.0
8449013025,4.0,30.15,41.0,45.0,87.0,6.15,1.0,4.0
